<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,CLOSE,<VOL>
MOEX.SBER:SMAL,60,02/11/22,18:00:00,126.0600000,126.3500000,125.8800000,125.8800000,173
MOEX.SBER:SMAL,60,03/11/22,00:00:00,124.3500000,124.3500000,124.3300000,124.3300000,10
MOEX.SBER:SMAL,60,03/11/22,11:00:00,124.3300000,127.8500000,122.8100000,127.8500000,15
MOEX.SBER:SMAL,60,03/11/22,12:00:00,126.2600000,126.2600000,126.2600000,126.2600000,1
MOEX.SBER:SMAL,60,03/11/22,13:00:00,124.7900000,126.2600000,124.7900000,126.2600000,4
MOEX.SBER:SMAL,60,03/11/22,14:00:00,125.2400000,125.2400000,125.2400000,125.2400000,9
MOEX.SBER:SMAL,60,03/11/22,18:00:00,124.0100000,125.7800000,124.0000000,125.7800000,110
MOEX.SBER:SMAL,60,03/11/22,20:00:00,126.9400000,126.9400000,126.9400000,126.9400000,1
MOEX.SBER:SMAL,60,04/11/22,00:00:00,126.9400000,126.9400000,126.9400000,126.9400000,1
MOEX.SBER:SMAL,60,07/11/22,11:00:00,124.7800000,124.7800000,124.7800000,124.7800000,1
MOEX.SBER:SMAL,60,07/11/22,13:00:00,127.7700000,128.0800000,127.7700000,128.0800000,9
MOEX.SBER:SMAL,60,07/11/22,15:00:00,128.0200000,128.0200000,128.0200000,128.0200000,1
MOEX.SBER:SMAL,60,07/11/22,16:00:00,129.2000000,129.2000000,129.2000000,129.2000000,1
MOEX.SBER:SMAL,60,07/11/22,17:00:00,129.7900000,129.7900000,129.0000000,129.0500000,23
MOEX.SBER:SMAL,60,07/11/22,18:00:00,129.9500000,130.5000000,129.0000000,130.5000000,6
MOEX.SBER:SMAL,60,07/11/22,19:00:00,130.9800000,132.9700000,130.0000000,130.5000000,306
MOEX.SBER:SMAL,60,07/11/22,21:00:00,132.0000000,132.0000000,132.0000000,132.0000000,9
MOEX.SBER:SMAL,60,08/11/22,11:00:00,129.0900000,131.5000000,129.0900000,130.0000000,9
MOEX.SBER:SMAL,60,08/11/22,13:00:00,131.0000000,132.9800000,131.0000000,132.9800000,6
MOEX.SBER:SMAL,60,08/11/22,16:00:00,130.3000000,130.3000000,129.5100000,129.5100000,8
MOEX.SBER:SMAL,60,08/11/22,17:00:00,130.1500000,130.1500000,130.1500000,130.1500000,3
MOEX.SBER:SMAL,60,08/11/22,19:00:00,130.0900000,130.0900000,130.0000000,130.0000000,218
MOEX.SBER:SMAL,60,09/11/22,00:00:00,132.9200000,132.9200000,132.9200000,132.9200000,1
MOEX.SBER:SMAL,60,09/11/22,12:00:00,131.0000000,131.0000000,128.7000000,128.7000000,3
MOEX.SBER:SMAL,60,09/11/22,13:00:00,131.9100000,131.9100000,129.5000000,129.5000000,2
MOEX.SBER:SMAL,60,09/11/22,14:00:00,129.0000000,129.0000000,128.7000000,128.7000000,8
MOEX.SBER:SMAL,60,09/11/22,15:00:00,128.9000000,128.9000000,128.7000000,128.7000000,8
MOEX.SBER:SMAL,60,09/11/22,18:00:00,129.0300000,129.0300000,128.7000000,128.7000000,8
MOEX.SBER:SMAL,60,09/11/22,19:00:00,129.0500000,129.0500000,128.0100000,128.0100000,122
MOEX.SBER:SMAL,60,10/11/22,00:00:00,128.2800000,128.2800000,128.2800000,128.2800000,1
MOEX.SBER:SMAL,60,10/11/22,11:00:00,129.0000000,130.9800000,129.0000000,130.9800000,4
MOEX.SBER:SMAL,60,10/11/22,12:00:00,130.0000000,134.4900000,129.0000000,134.4900000,64
MOEX.SBER:SMAL,60,10/11/22,13:00:00,132.5100000,134.0000000,132.5100000,134.0000000,2
MOEX.SBER:SMAL,60,10/11/22,14:00:00,134.3500000,134.3500000,134.3500000,134.3500000,4
MOEX.SBER:SMAL,60,10/11/22,15:00:00,135.2600000,135.2600000,135.2600000,135.2600000,4
MOEX.SBER:SMAL,60,10/11/22,16:00:00,134.9900000,134.9900000,134.9900000,134.9900000,7
MOEX.SBER:SMAL,60,10/11/22,17:00:00,135.2000000,135.2000000,135.2000000,135.2000000,1
MOEX.SBER:SMAL,60,10/11/22,18:00:00,135.6000000,135.6000000,135.0600000,135.0600000,9
MOEX.SBER:SMAL,60,10/11/22,19:00:00,135.1000000,136.4100000,134.0000000,136.4100000,172
MOEX.SBER:SMAL,60,10/11/22,20:00:00,132.3100000,132.3100000,132.3100000,132.3100000,9
MOEX.SBER:SMAL,60,11/11/22,11:00:00,137.9800000,137.9800000,136.0000000,136.0000000,17
MOEX.SBER:SMAL,60,11/11/22,12:00:00,135.5100000,135.5100000,135.5100000,135.5100000,5
MOEX.SBER:SMAL,60,11/11/22,13:00:00,135.7000000,135.7000000,135.7000000,135.7000000,1
MOEX.SBER:SMAL,60,11/11/22,14:00:00,136.4900000,137.0000000,136.4900000,137.0000000,8
MOEX.SBER:SMAL,60,11/11/22,15:00:00,136.5000000,137.0000000,136.0200000,137.0000000,7
MOEX.SBER:SMAL,60,11/11/22,16:00:00,136.5100000,137.9400000,136.5100000,137.9400000,2
MOEX.SBER:SMAL,60,11/11/22,17:00:00,136.5000000,136.5000000,136.5000000,136.5000000,1
MOEX.SBER:SMAL,60,11/11/22,18:00:00,136.9000000,136.9000000,136.9000000,136.9000000,1
MOEX.SBER:SMAL,60,11/11/22,19:00:00,136.0200000,136.5000000,135.0000000,136.5000000,310
MOEX.SBER:SMAL,60,11/11/22,20:00:00,135.0400000,135.0400000,135.0400000,135.0400000,1
MOEX.SBER:SMAL,60,12/11/22,00:00:00,137.9000000,137.9000000,137.9000000,137.9000000,1
MOEX.SBER:SMAL,60,14/11/22,12:00:00,137.5000000,138.0000000,137.5000000,138.0000000,2
MOEX.SBER:SMAL,60,14/11/22,13:00:00,137.7800000,139.6000000,137.7800000,139.6000000,12
MOEX.SBER:SMAL,60,14/11/22,15:00:00,137.7800000,137.7800000,136.7900000,136.7900000,4
MOEX.SBER:SMAL,60,14/11/22,17:00:00,137.5000000,140.0000000,137.5000000,140.0000000,12
MOEX.SBER:SMAL,60,14/11/22,18:00:00,140.6000000,140.6000000,138.0300000,140.0000000,3
MOEX.SBER:SMAL,60,14/11/22,19:00:00,139.5000000,139.5000000,139.0000000,139.0000000,276
MOEX.SBER:SMAL,60,14/11/22,20:00:00,139.0000000,139.0000000,139.0000000,139.0000000,8
MOEX.SBER:SMAL,60,15/11/22,11:00:00,139.5000000,140.0000000,139.0000000,140.0000000,4
MOEX.SBER:SMAL,60,15/11/22,12:00:00,138.5100000,139.0000000,138.5000000,139.0000000,13
MOEX.SBER:SMAL,60,15/11/22,13:00:00,138.5000000,141.2800000,137.5100000,141.2800000,14
MOEX.SBER:SMAL,60,15/11/22,14:00:00,141.2500000,141.2500000,139.0000000,139.0000000,5
MOEX.SBER:SMAL,60,15/11/22,15:00:00,138.5000000,138.5000000,137.5000000,137.5000000,4
MOEX.SBER:SMAL,60,15/11/22,20:00:00,140.0000000,141.2800000,140.0000000,141.2800000,41
MOEX.SBER:SMAL,60,15/11/22,22:00:00,137.1400000,137.1400000,135.7800000,135.7800000,33
MOEX.SBER:SMAL,60,15/11/22,23:00:00,135.9000000,135.9000000,135.9000000,135.9000000,1
MOEX.SBER:SMAL,60,16/11/22,11:00:00,137.5000000,137.5000000,137.0000000,137.0000000,2
MOEX.SBER:SMAL,60,16/11/22,12:00:00,137.5000000,137.5000000,134.5100000,136.5000000,13
MOEX.SBER:SMAL,60,16/11/22,13:00:00,137.0000000,138.5000000,137.0000000,138.5000000,6
MOEX.SBER:SMAL,60,16/11/22,15:00:00,138.0000000,138.0000000,137.5000000,137.5000000,3
MOEX.SBER:SMAL,60,16/11/22,16:00:00,138.9900000,139.4500000,138.9900000,139.4500000,5
MOEX.SBER:SMAL,60,16/11/22,17:00:00,139.7800000,139.7800000,139.7800000,139.7800000,1
MOEX.SBER:SMAL,60,16/11/22,19:00:00,137.1000000,138.5000000,137.0000000,137.0800000,406
MOEX.SBER:SMAL,60,16/11/22,20:00:00,137.0300000,137.0300000,137.0300000,137.0300000,4
MOEX.SBER:SMAL,60,17/11/22,11:00:00,139.7000000,140.9200000,138.0100000,140.9200000,21
MOEX.SBER:SMAL,60,17/11/22,12:00:00,138.7000000,138.7000000,138.5000000,138.5000000,4
MOEX.SBER:SMAL,60,17/11/22,13:00:00,138.0600000,138.0600000,138.0300000,138.0300000,14
MOEX.SBER:SMAL,60,17/11/22,14:00:00,138.0300000,140.0000000,137.5200000,137.5200000,20
MOEX.SBER:SMAL,60,17/11/22,15:00:00,138.5000000,138.5000000,138.5000000,138.5000000,1
MOEX.SBER:SMAL,60,17/11/22,16:00:00,137.5100000,137.5100000,137.0900000,137.0900000,10
MOEX.SBER:SMAL,60,17/11/22,19:00:00,137.0900000,137.0900000,136.0000000,136.5000000,140
MOEX.SBER:SMAL,60,17/11/22,23:00:00,137.7900000,137.7900000,137.7900000,137.7900000,1
MOEX.SBER:SMAL,60,18/11/22,12:00:00,137.9800000,137.9800000,135.7800000,135.7800000,2
MOEX.SBER:SMAL,60,18/11/22,13:00:00,137.0000000,137.5000000,137.0000000,137.0000000,4
MOEX.SBER:SMAL,60,18/11/22,14:00:00,136.5000000,136.5000000,135.0200000,136.0000000,5
MOEX.SBER:SMAL,60,18/11/22,15:00:00,135.1500000,136.9800000,135.1500000,136.9800000,11
MOEX.SBER:SMAL,60,18/11/22,16:00:00,136.9800000,136.9800000,136.9800000,136.9800000,8
MOEX.SBER:SMAL,60,18/11/22,17:00:00,136.9900000,136.9900000,136.1500000,136.1500000,5
MOEX.SBER:SMAL,60,18/11/22,21:00:00,137.9300000,137.9300000,137.9300000,137.9300000,1
MOEX.SBER:SMAL,60,18/11/22,22:00:00,137.9300000,155.0000000,137.9300000,150.0000000,64
MOEX.SBER:SMAL,60,19/11/22,00:00:00,147.1200000,147.1200000,140.0000000,140.0000000,6
MOEX.SBER:SMAL,60,21/11/22,11:00:00,138.0000000,138.7400000,135.0000000,138.7400000,9
MOEX.SBER:SMAL,60,21/11/22,12:00:00,134.7800000,135.6800000,133.6800000,133.6800000,20
MOEX.SBER:SMAL,60,21/11/22,13:00:00,133.3100000,133.9800000,133.0200000,133.0200000,11
MOEX.SBER:SMAL,60,21/11/22,15:00:00,133.9000000,134.9700000,133.9000000,134.0000000,7
MOEX.SBER:SMAL,60,21/11/22,16:00:00,133.5000000,133.5000000,133.0100000,133.0100000,7
MOEX.SBER:SMAL,60,21/11/22,19:00:00,133.0100000,135.7700000,132.0000000,133.0000000,253
MOEX.SBER:SMAL,60,21/11/22,20:00:00,132.1000000,132.1000000,132.1000000,132.1000000,5
MOEX.SBER:SMAL,60,21/11/22,22:00:00,133.9200000,134.0000000,133.9200000,134.0000000,25
MOEX.SBER:SMAL,60,22/11/22,11:00:00,135.2200000,135.2200000,135.2200000,135.2200000,1
MOEX.SBER:SMAL,60,22/11/22,12:00:00,134.6400000,134.6400000,134.6100000,134.6100000,4
MOEX.SBER:SMAL,60,22/11/22,13:00:00,134.9800000,135.9400000,134.0100000,135.9400000,8
MOEX.SBER:SMAL,60,22/11/22,14:00:00,135.0000000,135.0000000,134.5100000,134.5100000,3
MOEX.SBER:SMAL,60,22/11/22,15:00:00,135.5000000,135.5000000,135.5000000,135.5000000,1
MOEX.SBER:SMAL,60,22/11/22,18:00:00,135.5000000,135.5000000,135.5000000,135.5000000,1
MOEX.SBER:SMAL,60,22/11/22,19:00:00,135.5000000,135.8900000,135.5000000,135.8900000,9
MOEX.SBER:SMAL,60,22/11/22,20:00:00,135.9800000,135.9800000,135.9800000,135.9800000,1
MOEX.SBER:SMAL,60,22/11/22,23:00:00,135.9600000,135.9600000,133.8200000,133.8200000,20
MOEX.SBER:SMAL,60,23/11/22,12:00:00,134.8700000,134.8700000,134.8700000,134.8700000,1
MOEX.SBER:SMAL,60,23/11/22,13:00:00,135.9800000,136.7800000,135.9800000,136.7800000,18
MOEX.SBER:SMAL,60,23/11/22,15:00:00,136.7800000,136.7800000,136.5300000,136.5300000,4
MOEX.SBER:SMAL,60,23/11/22,17:00:00,135.9400000,135.9400000,135.9300000,135.9300000,5
MOEX.SBER:SMAL,60,23/11/22,19:00:00,136.0400000,136.0400000,135.0000000,135.0000000,186
MOEX.SBER:SMAL,60,24/11/22,00:00:00,135.5300000,135.5300000,135.5300000,135.5300000,3
MOEX.SBER:SMAL,60,24/11/22,11:00:00,135.0800000,135.0800000,133.7900000,133.7900000,7
MOEX.SBER:SMAL,60,24/11/22,12:00:00,137.7500000,137.7500000,137.7500000,137.7500000,1
MOEX.SBER:SMAL,60,24/11/22,13:00:00,135.8100000,137.6000000,135.8100000,135.8100000,8
MOEX.SBER:SMAL,60,24/11/22,14:00:00,137.0000000,137.0000000,137.0000000,137.0000000,1
MOEX.SBER:SMAL,60,24/11/22,15:00:00,137.5000000,137.5000000,137.5000000,137.5000000,1
MOEX.SBER:SMAL,60,24/11/22,16:00:00,136.5000000,136.5000000,136.5000000,136.5000000,1
MOEX.SBER:SMAL,60,24/11/22,19:00:00,137.0000000,138.0000000,136.0000000,136.0000000,107
MOEX.SBER:SMAL,60,25/11/22,13:00:00,136.0000000,136.0000000,136.0000000,136.0000000,1
MOEX.SBER:SMAL,60,25/11/22,15:00:00,135.5000000,135.5000000,134.8100000,134.8100000,6
MOEX.SBER:SMAL,60,25/11/22,16:00:00,135.5000000,136.0000000,135.5000000,136.0000000,2
MOEX.SBER:SMAL,60,25/11/22,18:00:00,135.5200000,135.5200000,135.0000000,135.0000000,92
MOEX.SBER:SMAL,60,26/11/22,00:00:00,137.3700000,137.3900000,137.3700000,137.3800000,11
MOEX.SBER:SMAL,60,28/11/22,11:00:00,134.0300000,134.0300000,134.0300000,134.0300000,4
MOEX.SBER:SMAL,60,28/11/22,12:00:00,135.5000000,135.5000000,135.5000000,135.5000000,1
MOEX.SBER:SMAL,60,28/11/22,13:00:00,135.0300000,135.0300000,135.0300000,135.0300000,8
MOEX.SBER:SMAL,60,28/11/22,16:00:00,136.0000000,136.5000000,136.0000000,136.5000000,2
MOEX.SBER:SMAL,60,28/11/22,18:00:00,136.0000000,136.0000000,136.0000000,136.0000000,1
MOEX.SBER:SMAL,60,28/11/22,19:00:00,135.5000000,135.5000000,135.5000000,135.5000000,1
MOEX.SBER:SMAL,60,28/11/22,21:00:00,134.8000000,134.8000000,134.8000000,134.8000000,6
MOEX.SBER:SMAL,60,29/11/22,12:00:00,137.6000000,137.6000000,137.6000000,137.6000000,1
MOEX.SBER:SMAL,60,29/11/22,13:00:00,134.5000000,134.5000000,134.4300000,134.4300000,2
MOEX.SBER:SMAL,60,29/11/22,16:00:00,135.5000000,136.0000000,135.0000000,135.0000000,4
MOEX.SBER:SMAL,60,29/11/22,17:00:00,135.5000000,135.5000000,135.5000000,135.5000000,1
MOEX.SBER:SMAL,60,29/11/22,19:00:00,136.0000000,138.7500000,135.0000000,135.5000000,165
MOEX.SBER:SMAL,60,30/11/22,12:00:00,135.5200000,135.5200000,135.5200000,135.5200000,1
MOEX.SBER:SMAL,60,30/11/22,14:00:00,138.5300000,138.5600000,138.5300000,138.5600000,2
MOEX.SBER:SMAL,60,30/11/22,15:00:00,138.5100000,138.5100000,138.4700000,138.4700000,5
MOEX.SBER:SMAL,60,30/11/22,16:00:00,135.6900000,135.6900000,135.6900000,135.6900000,9
MOEX.SBER:SMAL,60,30/11/22,18:00:00,135.5000000,135.5000000,135.5000000,135.5000000,9
MOEX.SBER:SMAL,60,30/11/22,19:00:00,135.0800000,135.0800000,134.0600000,134.0600000,64
MOEX.SBER:SMAL,60,30/11/22,20:00:00,135.9900000,135.9900000,135.9900000,135.9900000,1
MOEX.SBER:SMAL,60,30/11/22,21:00:00,135.9900000,135.9900000,135.9900000,135.9900000,1
MOEX.SBER:SMAL,60,30/11/22,23:00:00,136.2700000,136.2700000,136.2700000,136.2700000,6
MOEX.SBER:SMAL,60,01/12/22,00:00:00,136.2700000,136.3200000,136.2700000,136.3200000,10
MOEX.SBER:SMAL,60,01/12/22,11:00:00,136.0300000,138.7000000,136.0300000,138.7000000,9
MOEX.SBER:SMAL,60,01/12/22,12:00:00,136.5000000,136.5000000,136.0300000,136.0300000,3
MOEX.SBER:SMAL,60,01/12/22,13:00:00,138.3300000,138.3300000,138.0000000,138.0000000,2
MOEX.SBER:SMAL,60,01/12/22,14:00:00,138.3100000,138.3100000,137.5000000,137.5000000,3
MOEX.SBER:SMAL,60,01/12/22,15:00:00,137.0000000,137.0000000,137.0000000,137.0000000,1
MOEX.SBER:SMAL,60,01/12/22,16:00:00,136.5000000,136.5000000,136.0400000,136.0400000,3
MOEX.SBER:SMAL,60,02/12/22,11:00:00,134.8500000,134.8500000,134.8500000,134.8500000,3
MOEX.SBER:SMAL,60,02/12/22,15:00:00,136.7300000,136.7300000,136.7300000,136.7300000,1
MOEX.SBER:SMAL,60,02/12/22,19:00:00,136.0000000,136.0000000,135.0000000,135.0000000,154
MOEX.SBER:SMAL,60,02/12/22,21:00:00,136.7300000,136.7300000,136.7300000,136.7300000,1
MOEX.SBER:SMAL,60,03/12/22,00:00:00,136.7300000,136.7300000,136.7300000,136.7300000,5
MOEX.SBER:SMAL,60,05/12/22,11:00:00,136.7300000,140.0000000,136.7300000,140.0000000,13
MOEX.SBER:SMAL,60,05/12/22,12:00:00,138.0800000,140.6000000,137.7700000,140.6000000,18
MOEX.SBER:SMAL,60,05/12/22,13:00:00,141.0000000,141.0000000,141.0000000,141.0000000,1
MOEX.SBER:SMAL,60,05/12/22,17:00:00,141.3500000,141.3500000,141.3500000,141.3500000,2
MOEX.SBER:SMAL,60,05/12/22,18:00:00,140.0500000,141.3500000,140.0000000,141.3500000,269
MOEX.SBER:SMAL,60,05/12/22,19:00:00,141.3500000,141.8500000,139.0600000,141.8500000,17
MOEX.SBER:SMAL,60,05/12/22,20:00:00,142.2100000,142.3600000,142.2100000,142.3600000,9
MOEX.SBER:SMAL,60,05/12/22,22:00:00,138.3000000,138.3000000,138.3000000,138.3000000,3
MOEX.SBER:SMAL,60,06/12/22,13:00:00,137.6200000,139.0000000,137.6200000,139.0000000,8
MOEX.SBER:SMAL,60,06/12/22,14:00:00,141.3000000,141.3000000,141.3000000,141.3000000,1
MOEX.SBER:SMAL,60,06/12/22,17:00:00,140.5000000,140.5000000,140.5000000,140.5000000,3
MOEX.SBER:SMAL,60,06/12/22,19:00:00,141.5000000,141.5200000,141.5000000,141.5200000,7
MOEX.SBER:SMAL,60,06/12/22,22:00:00,142.7600000,142.7600000,142.7600000,142.7600000,4
MOEX.SBER:SMAL,60,07/12/22,12:00:00,139.9800000,139.9800000,139.9800000,139.9800000,1
MOEX.SBER:SMAL,60,07/12/22,14:00:00,138.0500000,140.8400000,138.0500000,140.8400000,3
MOEX.SBER:SMAL,60,07/12/22,15:00:00,140.0000000,140.8000000,139.0100000,139.0100000,16
MOEX.SBER:SMAL,60,07/12/22,17:00:00,140.8100000,140.9800000,140.8100000,140.9800000,8
MOEX.SBER:SMAL,60,07/12/22,18:00:00,141.5000000,142.5000000,141.5000000,142.5000000,12
MOEX.SBER:SMAL,60,07/12/22,19:00:00,142.0000000,142.9700000,141.0000000,141.5000000,217
MOEX.SBER:SMAL,60,08/12/22,11:00:00,143.7800000,143.7800000,143.7800000,143.7800000,1
MOEX.SBER:SMAL,60,08/12/22,17:00:00,142.6000000,142.6000000,142.6000000,142.6000000,1
MOEX.SBER:SMAL,60,08/12/22,19:00:00,140.7900000,142.5700000,140.7800000,142.5700000,10
MOEX.SBER:SMAL,60,09/12/22,00:00:00,139.3400000,139.3400000,139.3400000,139.3400000,1
MOEX.SBER:SMAL,60,09/12/22,11:00:00,137.8800000,137.8800000,137.8800000,137.8800000,1
MOEX.SBER:SMAL,60,09/12/22,17:00:00,140.0000000,140.0000000,140.0000000,140.0000000,1
MOEX.SBER:SMAL,60,09/12/22,18:00:00,139.5000000,139.5000000,139.0000000,139.0000000,143
MOEX.SBER:SMAL,60,10/12/22,00:00:00,140.9200000,140.9200000,140.9200000,140.9200000,5
MOEX.SBER:SMAL,60,12/12/22,12:00:00,140.3000000,140.3000000,138.5000000,139.0000000,12
MOEX.SBER:SMAL,60,12/12/22,13:00:00,138.5100000,140.0000000,138.5000000,139.0000000,28
MOEX.SBER:SMAL,60,12/12/22,16:00:00,138.8800000,138.8800000,138.8000000,138.8000000,2
MOEX.SBER:SMAL,60,12/12/22,17:00:00,138.8000000,138.8000000,138.8000000,138.8000000,4
MOEX.SBER:SMAL,60,12/12/22,19:00:00,138.8900000,138.8900000,138.8900000,138.8900000,4
MOEX.SBER:SMAL,60,12/12/22,22:00:00,138.3800000,138.3800000,138.3800000,138.3800000,2
MOEX.SBER:SMAL,60,12/12/22,23:00:00,139.9800000,139.9800000,139.9800000,139.9800000,1
MOEX.SBER:SMAL,60,13/12/22,11:00:00,138.1700000,138.1700000,138.1700000,138.1700000,9
MOEX.SBER:SMAL,60,13/12/22,14:00:00,138.5000000,138.5000000,138.2500000,138.2500000,18
MOEX.SBER:SMAL,60,13/12/22,15:00:00,138.2200000,139.7500000,137.8800000,139.5500000,7
MOEX.SBER:SMAL,60,13/12/22,18:00:00,138.9100000,138.9100000,138.9100000,138.9100000,2
MOEX.SBER:SMAL,60,13/12/22,19:00:00,138.9100000,138.9100000,137.0000000,137.0000000,186
MOEX.SBER:SMAL,60,13/12/22,20:00:00,136.4800000,136.4800000,136.4800000,136.4800000,1
MOEX.SBER:SMAL,60,14/12/22,12:00:00,138.1500000,138.5200000,138.1500000,138.5200000,8
MOEX.SBER:SMAL,60,14/12/22,14:00:00,137.5000000,137.5000000,137.5000000,137.5000000,1
MOEX.SBER:SMAL,60,15/12/22,11:00:00,137.4000000,137.4000000,136.0000000,136.0000000,6
MOEX.SBER:SMAL,60,15/12/22,12:00:00,135.8000000,135.8000000,135.7000000,135.7000000,4
MOEX.SBER:SMAL,60,15/12/22,15:00:00,135.5000000,135.5000000,135.0200000,135.0200000,8
MOEX.SBER:SMAL,60,15/12/22,16:00:00,135.0200000,135.0200000,135.0000000,135.0000000,9
MOEX.SBER:SMAL,60,15/12/22,18:00:00,134.5100000,135.9000000,134.0000000,135.9000000,149
MOEX.SBER:SMAL,60,16/12/22,11:00:00,134.0000000,135.0000000,134.0000000,135.0000000,3
MOEX.SBER:SMAL,60,16/12/22,12:00:00,134.5000000,135.0000000,134.0300000,135.0000000,4
MOEX.SBER:SMAL,60,16/12/22,13:00:00,135.5000000,135.5000000,135.5000000,135.5000000,1
MOEX.SBER:SMAL,60,16/12/22,18:00:00,135.4800000,135.4800000,135.4800000,135.4800000,1
MOEX.SBER:SMAL,60,16/12/22,23:00:00,136.6800000,136.6800000,136.6800000,136.6800000,4
MOEX.SBER:SMAL,60,17/12/22,00:00:00,136.6000000,136.6000000,136.6000000,136.6000000,5
MOEX.SBER:SMAL,60,19/12/22,12:00:00,134.0000000,134.0000000,134.0000000,134.0000000,4
MOEX.SBER:SMAL,60,19/12/22,13:00:00,133.0200000,134.9800000,133.0000000,134.5000000,5
MOEX.SBER:SMAL,60,19/12/22,14:00:00,135.4300000,135.4300000,133.5000000,133.5000000,7
MOEX.SBER:SMAL,60,19/12/22,15:00:00,133.0000000,133.0000000,132.7900000,132.7900000,3
MOEX.SBER:SMAL,60,19/12/22,17:00:00,133.9900000,135.9300000,133.9900000,135.9300000,40
MOEX.SBER:SMAL,60,19/12/22,18:00:00,134.0800000,136.0000000,133.8200000,134.0000000,203
MOEX.SBER:SMAL,60,19/12/22,19:00:00,134.5000000,134.5000000,134.5000000,134.5000000,1
MOEX.SBER:SMAL,60,19/12/22,20:00:00,134.6300000,134.6300000,134.6300000,134.6300000,3
MOEX.SBER:SMAL,60,20/12/22,11:00:00,133.3100000,136.0000000,133.1100000,136.0000000,12
MOEX.SBER:SMAL,60,20/12/22,12:00:00,133.2700000,136.4800000,133.2700000,136.4800000,10
MOEX.SBER:SMAL,60,20/12/22,13:00:00,136.7800000,136.7800000,134.2900000,134.2900000,5
MOEX.SBER:SMAL,60,20/12/22,15:00:00,134.3200000,137.8200000,134.3200000,137.8200000,8
MOEX.SBER:SMAL,60,20/12/22,19:00:00,137.5000000,137.5000000,136.2100000,136.2100000,12
MOEX.SBER:SMAL,60,20/12/22,23:00:00,137.6600000,137.9000000,135.6900000,135.6900000,37
MOEX.SBER:SMAL,60,21/12/22,00:00:00,137.9700000,137.9700000,137.9700000,137.9700000,1
MOEX.SBER:SMAL,60,21/12/22,11:00:00,137.5000000,137.5000000,137.5000000,137.5000000,4
MOEX.SBER:SMAL,60,21/12/22,13:00:00,138.8400000,138.8400000,138.8400000,138.8400000,8
MOEX.SBER:SMAL,60,21/12/22,15:00:00,136.1600000,136.1600000,136.1400000,136.1400000,6
MOEX.SBER:SMAL,60,21/12/22,17:00:00,136.1400000,136.1400000,136.1400000,136.1400000,1
MOEX.SBER:SMAL,60,21/12/22,18:00:00,136.1400000,136.1400000,136.1200000,136.1400000,5
MOEX.SBER:SMAL,60,21/12/22,20:00:00,136.6000000,137.9600000,136.6000000,137.9600000,2
MOEX.SBER:SMAL,60,22/12/22,12:00:00,137.0800000,137.7000000,136.0600000,137.7000000,3
MOEX.SBER:SMAL,60,22/12/22,13:00:00,138.0000000,138.3000000,138.0000000,138.3000000,2
MOEX.SBER:SMAL,60,22/12/22,18:00:00,137.7000000,137.7000000,137.5000000,137.5000000,9
MOEX.SBER:SMAL,60,22/12/22,19:00:00,137.0800000,137.5000000,136.0000000,137.5000000,245
MOEX.SBER:SMAL,60,23/12/22,00:00:00,135.6500000,138.9100000,135.5900000,138.9100000,149
MOEX.SBER:SMAL,60,23/12/22,11:00:00,134.6200000,134.6200000,134.6200000,134.6200000,1
MOEX.SBER:SMAL,60,23/12/22,13:00:00,139.5200000,139.5200000,138.9700000,138.9700000,7
MOEX.SBER:SMAL,60,23/12/22,15:00:00,135.3300000,135.3300000,135.3300000,135.3300000,6
MOEX.SBER:SMAL,60,23/12/22,16:00:00,135.3600000,135.3600000,135.3300000,135.3300000,4
MOEX.SBER:SMAL,60,23/12/22,18:00:00,136.1700000,136.1700000,136.1700000,136.1700000,4
MOEX.SBER:SMAL,60,23/12/22,19:00:00,137.0500000,137.0500000,137.0000000,137.0000000,82
MOEX.SBER:SMAL,60,23/12/22,22:00:00,137.9400000,137.9400000,137.9400000,137.9400000,5
MOEX.SBER:SMAL,60,26/12/22,12:00:00,138.4300000,138.4300000,136.8700000,136.8700000,6
MOEX.SBER:SMAL,60,26/12/22,13:00:00,138.9700000,139.9800000,138.9700000,139.9800000,12
MOEX.SBER:SMAL,60,26/12/22,14:00:00,140.3200000,140.3200000,140.3200000,140.3200000,1
MOEX.SBER:SMAL,60,26/12/22,17:00:00,140.7700000,140.7700000,140.7700000,140.7700000,1
MOEX.SBER:SMAL,60,26/12/22,18:00:00,139.2000000,139.2000000,139.0400000,139.0400000,74
MOEX.SBER:SMAL,60,26/12/22,19:00:00,139.7700000,139.7700000,139.7700000,139.7700000,1
MOEX.SBER:SMAL,60,26/12/22,22:00:00,139.9000000,139.9000000,139.0800000,139.8600000,13
MOEX.SBER:SMAL,60,27/12/22,12:00:00,140.0000000,140.0000000,139.4500000,139.4500000,11
MOEX.SBER:SMAL,60,27/12/22,13:00:00,139.5100000,143.4400000,139.5000000,143.4400000,11
MOEX.SBER:SMAL,60,27/12/22,14:00:00,143.4400000,143.4400000,143.4400000,143.4400000,8
MOEX.SBER:SMAL,60,27/12/22,18:00:00,142.8100000,142.8100000,142.8100000,142.8100000,1
MOEX.SBER:SMAL,60,27/12/22,19:00:00,140.0500000,140.2900000,139.0800000,140.2900000,106
MOEX.SBER:SMAL,60,28/12/22,11:00:00,137.1500000,142.9200000,137.1500000,142.9200000,8
